"","X","sample","family","unique.name","genus","full.name","species","maxn","latitude","longitude","date","time","location","status","depth","cluster","bathy","flowdir","slope","Temp_mean","Temp_sterr","Temp_trend","mean.relief","sd.relief","detailed.Consolidated.Boulder","detailed.Consolidated.Rock","detailed.Macroalgae.Erect.course.branching","detailed.Macroalgae.Erect.fine.branching","detailed.Macroalgae.Large.canopy.forming","detailed.Macroalgae.Small.mixed","detailed.Seagrasses.Strap.like.leaves","detailed.Sponges.Erect.forms","detailed.Sponges.Massive.forms","detailed.Sponges.Small.mixed","detailed.Unconsolidated.Pebble...gravel..pebble.10.64mm.","detailed.Unconsolidated.Sand","detailed.Unconsolidated.Sand...mud..coarse.sand."
"319",319,"31","Sparidae","Sparidae Chrysophrys auratus","Chrysophrys","Chrysophrys auratus","auratus",1,-34.116007,114.860738,20200603,"10:42","South-west","No-take",44.4,"c6",-43,128,0.00146101671271026,19.9140872955322,0.0187142491340637,0.207060024142265,1.77777777777778,0.933699561847852,0,25.9259259259259,22.2222222222222,18.5185185185185,0,0,0,0,0,0,0,3.7037037037037,29.6296296296296
"320",320,"31","Triakidae","Triakidae Furgaleus macki","Furgaleus","Furgaleus macki","macki",1,-34.116007,114.860738,20200603,"10:42","South-west","No-take",44.4,"c6",-43,128,0.00146101671271026,19.9140872955322,0.0187142491340637,0.207060024142265,1.77777777777778,0.933699561847852,0,25.9259259259259,22.2222222222222,18.5185185185185,0,0,0,0,0,0,0,3.7037037037037,29.6296296296296
"321",321,"31","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",1,-34.116007,114.860738,20200603,"10:42","South-west","No-take",44.4,"c6",-43,128,0.00146101671271026,19.9140872955322,0.0187142491340637,0.207060024142265,1.77777777777778,0.933699561847852,0,25.9259259259259,22.2222222222222,18.5185185185185,0,0,0,0,0,0,0,3.7037037037037,29.6296296296296
"322",322,"32","Gerreidae","Gerreidae Parequula melbournensis","Parequula","Parequula melbournensis","melbournensis",4,-34.130076,114.86109,20200603,"10:49","South-west","No-take",43.2,"c5",-43,64,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,2.375,0.824225591744734,0,0,37.5,29.1666666666667,12.5,8.33333333333333,0,0,0,0,0,8.33333333333333,4.16666666666667
"323",323,"32","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",1,-34.130076,114.86109,20200603,"10:49","South-west","No-take",43.2,"c5",-43,64,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,2.375,0.824225591744734,0,0,37.5,29.1666666666667,12.5,8.33333333333333,0,0,0,0,0,8.33333333333333,4.16666666666667
"324",324,"32","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",4,-34.130076,114.86109,20200603,"10:49","South-west","No-take",43.2,"c5",-43,64,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,2.375,0.824225591744734,0,0,37.5,29.1666666666667,12.5,8.33333333333333,0,0,0,0,0,8.33333333333333,4.16666666666667
"325",325,"32","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",5,-34.130076,114.86109,20200603,"10:49","South-west","No-take",43.2,"c5",-43,64,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,2.375,0.824225591744734,0,0,37.5,29.1666666666667,12.5,8.33333333333333,0,0,0,0,0,8.33333333333333,4.16666666666667
"326",326,"32","Mullidae","Mullidae Parupeneus chrysopleuron","Parupeneus","Parupeneus chrysopleuron","chrysopleuron",1,-34.130076,114.86109,20200603,"10:49","South-west","No-take",43.2,"c5",-43,64,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,2.375,0.824225591744734,0,0,37.5,29.1666666666667,12.5,8.33333333333333,0,0,0,0,0,8.33333333333333,4.16666666666667
"327",327,"32","Parascylliidae","Parascylliidae Parascyllium ferrugineum","Parascyllium","Parascyllium ferrugineum","ferrugineum",1,-34.130076,114.86109,20200603,"10:49","South-west","No-take",43.2,"c5",-43,64,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,2.375,0.824225591744734,0,0,37.5,29.1666666666667,12.5,8.33333333333333,0,0,0,0,0,8.33333333333333,4.16666666666667
"328",328,"32","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",27,-34.130076,114.86109,20200603,"10:49","South-west","No-take",43.2,"c5",-43,64,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,2.375,0.824225591744734,0,0,37.5,29.1666666666667,12.5,8.33333333333333,0,0,0,0,0,8.33333333333333,4.16666666666667
"329",329,"32","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",18,-34.130076,114.86109,20200603,"10:49","South-west","No-take",43.2,"c5",-43,64,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,2.375,0.824225591744734,0,0,37.5,29.1666666666667,12.5,8.33333333333333,0,0,0,0,0,8.33333333333333,4.16666666666667
"330",330,"32","Scyliorhinidae","Scyliorhinidae Aulohalaelurus labiosus","Aulohalaelurus","Aulohalaelurus labiosus","labiosus",1,-34.130076,114.86109,20200603,"10:49","South-west","No-take",43.2,"c5",-43,64,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,2.375,0.824225591744734,0,0,37.5,29.1666666666667,12.5,8.33333333333333,0,0,0,0,0,8.33333333333333,4.16666666666667
"331",331,"32","Serranidae","Serranidae Epinephelides armatus","Epinephelides","Epinephelides armatus","armatus",1,-34.130076,114.86109,20200603,"10:49","South-west","No-take",43.2,"c5",-43,64,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,2.375,0.824225591744734,0,0,37.5,29.1666666666667,12.5,8.33333333333333,0,0,0,0,0,8.33333333333333,4.16666666666667
"332",332,"32","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",1,-34.130076,114.86109,20200603,"10:49","South-west","No-take",43.2,"c5",-43,64,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,2.375,0.824225591744734,0,0,37.5,29.1666666666667,12.5,8.33333333333333,0,0,0,0,0,8.33333333333333,4.16666666666667
"333",333,"33","Berycidae","Berycidae Centroberyx lineatus","Centroberyx","Centroberyx lineatus","lineatus",1,-34.133067,114.8627,20200603,"10:54","South-west","No-take",43.6,"c5",-43,16,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,1.68,1.14455231422596,4,20,16,12,0,0,0,0,8,4,0,8,28
"334",334,"33","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",1,-34.133067,114.8627,20200603,"10:54","South-west","No-take",43.6,"c5",-43,16,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,1.68,1.14455231422596,4,20,16,12,0,0,0,0,8,4,0,8,28
"335",335,"33","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",26,-34.133067,114.8627,20200603,"10:54","South-west","No-take",43.6,"c5",-43,16,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,1.68,1.14455231422596,4,20,16,12,0,0,0,0,8,4,0,8,28
"336",336,"33","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",2,-34.133067,114.8627,20200603,"10:54","South-west","No-take",43.6,"c5",-43,16,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,1.68,1.14455231422596,4,20,16,12,0,0,0,0,8,4,0,8,28
"337",337,"33","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",6,-34.133067,114.8627,20200603,"10:54","South-west","No-take",43.6,"c5",-43,16,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,1.68,1.14455231422596,4,20,16,12,0,0,0,0,8,4,0,8,28
"338",338,"33","Monacanthidae","Monacanthidae Meuschenia galii","Meuschenia","Meuschenia galii","galii",1,-34.133067,114.8627,20200603,"10:54","South-west","No-take",43.6,"c5",-43,16,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,1.68,1.14455231422596,4,20,16,12,0,0,0,0,8,4,0,8,28
"339",339,"33","Mullidae","Mullidae Upeneichthys vlamingii","Upeneichthys","Upeneichthys vlamingii","vlamingii",2,-34.133067,114.8627,20200603,"10:54","South-west","No-take",43.6,"c5",-43,16,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,1.68,1.14455231422596,4,20,16,12,0,0,0,0,8,4,0,8,28
"340",340,"33","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",38,-34.133067,114.8627,20200603,"10:54","South-west","No-take",43.6,"c5",-43,16,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,1.68,1.14455231422596,4,20,16,12,0,0,0,0,8,4,0,8,28
"341",341,"33","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",4,-34.133067,114.8627,20200603,"10:54","South-west","No-take",43.6,"c5",-43,16,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,1.68,1.14455231422596,4,20,16,12,0,0,0,0,8,4,0,8,28
"342",342,"33","Serranidae","Serranidae Caesioperca rasor","Caesioperca","Caesioperca rasor","rasor",1,-34.133067,114.8627,20200603,"10:54","South-west","No-take",43.6,"c5",-43,16,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,1.68,1.14455231422596,4,20,16,12,0,0,0,0,8,4,0,8,28
"343",343,"33","Serranidae","Serranidae Caesioperca sp1","Caesioperca","Caesioperca sp1","sp1",1,-34.133067,114.8627,20200603,"10:54","South-west","No-take",43.6,"c5",-43,16,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,1.68,1.14455231422596,4,20,16,12,0,0,0,0,8,4,0,8,28
"344",344,"33","Sparidae","Sparidae Chrysophrys auratus","Chrysophrys","Chrysophrys auratus","auratus",1,-34.133067,114.8627,20200603,"10:54","South-west","No-take",43.6,"c5",-43,16,3.46944695195361e-18,19.9240875244141,0.0187142491340637,0.197060018777847,1.68,1.14455231422596,4,20,16,12,0,0,0,0,8,4,0,8,28
"345",345,"34","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",3,-34.131334,114.866053,20200603,"12:18","South-west","No-take",42.7,"c5",-43,64,0.000706334831193089,19.9240875244141,0.0187142491340637,0.197060018777847,1.76,0.66332495807108,0,56,8,20,0,0,0,0,0,4,0,4,8
"346",346,"34","Labridae","Labridae Eupetrichthys angustipes","Eupetrichthys","Eupetrichthys angustipes","angustipes",2,-34.131334,114.866053,20200603,"12:18","South-west","No-take",42.7,"c5",-43,64,0.000706334831193089,19.9240875244141,0.0187142491340637,0.197060018777847,1.76,0.66332495807108,0,56,8,20,0,0,0,0,0,4,0,4,8
"347",347,"34","Serranidae","Serranidae Caesioperca sp1","Caesioperca","Caesioperca sp1","sp1",1,-34.131334,114.866053,20200603,"12:18","South-west","No-take",42.7,"c5",-43,64,0.000706334831193089,19.9240875244141,0.0187142491340637,0.197060018777847,1.76,0.66332495807108,0,56,8,20,0,0,0,0,0,4,0,4,8
"348",348,"34","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",1,-34.131334,114.866053,20200603,"12:18","South-west","No-take",42.7,"c5",-43,64,0.000706334831193089,19.9240875244141,0.0187142491340637,0.197060018777847,1.76,0.66332495807108,0,56,8,20,0,0,0,0,0,4,0,4,8
"349",349,"34","Urolophidae","Urolophidae Trygonoptera ovalis","Trygonoptera","Trygonoptera ovalis","ovalis",1,-34.131334,114.866053,20200603,"12:18","South-west","No-take",42.7,"c5",-43,64,0.000706334831193089,19.9240875244141,0.0187142491340637,0.197060018777847,1.76,0.66332495807108,0,56,8,20,0,0,0,0,0,4,0,4,8
"350",350,"35","Heterodontidae","Heterodontidae Heterodontus portusjacksoni","Heterodontus","Heterodontus portusjacksoni","portusjacksoni",2,-34.134801,114.869348,20200603,"12:23","South-west","No-take",43.8,"c5",-43,32,0.00217054667882621,19.9240875244141,0.0187142491340637,0.197060018777847,2.44444444444444,0.640512615220349,0,3.7037037037037,33.3333333333333,33.3333333333333,14.8148148148148,0,3.7037037037037,0,3.7037037037037,0,0,7.40740740740741,0
"351",351,"35","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",2,-34.134801,114.869348,20200603,"12:23","South-west","No-take",43.8,"c5",-43,32,0.00217054667882621,19.9240875244141,0.0187142491340637,0.197060018777847,2.44444444444444,0.640512615220349,0,3.7037037037037,33.3333333333333,33.3333333333333,14.8148148148148,0,3.7037037037037,0,3.7037037037037,0,0,7.40740740740741,0
"352",352,"35","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",5,-34.134801,114.869348,20200603,"12:23","South-west","No-take",43.8,"c5",-43,32,0.00217054667882621,19.9240875244141,0.0187142491340637,0.197060018777847,2.44444444444444,0.640512615220349,0,3.7037037037037,33.3333333333333,33.3333333333333,14.8148148148148,0,3.7037037037037,0,3.7037037037037,0,0,7.40740740740741,0
"353",353,"35","Labridae","Labridae Eupetrichthys angustipes","Eupetrichthys","Eupetrichthys angustipes","angustipes",1,-34.134801,114.869348,20200603,"12:23","South-west","No-take",43.8,"c5",-43,32,0.00217054667882621,19.9240875244141,0.0187142491340637,0.197060018777847,2.44444444444444,0.640512615220349,0,3.7037037037037,33.3333333333333,33.3333333333333,14.8148148148148,0,3.7037037037037,0,3.7037037037037,0,0,7.40740740740741,0
"354",354,"35","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",6,-34.134801,114.869348,20200603,"12:23","South-west","No-take",43.8,"c5",-43,32,0.00217054667882621,19.9240875244141,0.0187142491340637,0.197060018777847,2.44444444444444,0.640512615220349,0,3.7037037037037,33.3333333333333,33.3333333333333,14.8148148148148,0,3.7037037037037,0,3.7037037037037,0,0,7.40740740740741,0
"355",355,"35","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",4,-34.134801,114.869348,20200603,"12:23","South-west","No-take",43.8,"c5",-43,32,0.00217054667882621,19.9240875244141,0.0187142491340637,0.197060018777847,2.44444444444444,0.640512615220349,0,3.7037037037037,33.3333333333333,33.3333333333333,14.8148148148148,0,3.7037037037037,0,3.7037037037037,0,0,7.40740740740741,0
"356",356,"35","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",4,-34.134801,114.869348,20200603,"12:23","South-west","No-take",43.8,"c5",-43,32,0.00217054667882621,19.9240875244141,0.0187142491340637,0.197060018777847,2.44444444444444,0.640512615220349,0,3.7037037037037,33.3333333333333,33.3333333333333,14.8148148148148,0,3.7037037037037,0,3.7037037037037,0,0,7.40740740740741,0
"357",357,"35","Scyliorhinidae","Scyliorhinidae Aulohalaelurus labiosus","Aulohalaelurus","Aulohalaelurus labiosus","labiosus",1,-34.134801,114.869348,20200603,"12:23","South-west","No-take",43.8,"c5",-43,32,0.00217054667882621,19.9240875244141,0.0187142491340637,0.197060018777847,2.44444444444444,0.640512615220349,0,3.7037037037037,33.3333333333333,33.3333333333333,14.8148148148148,0,3.7037037037037,0,3.7037037037037,0,0,7.40740740740741,0
"358",358,"35","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",1,-34.134801,114.869348,20200603,"12:23","South-west","No-take",43.8,"c5",-43,32,0.00217054667882621,19.9240875244141,0.0187142491340637,0.197060018777847,2.44444444444444,0.640512615220349,0,3.7037037037037,33.3333333333333,33.3333333333333,14.8148148148148,0,3.7037037037037,0,3.7037037037037,0,0,7.40740740740741,0
"359",359,"36","Carcharhinidae","Carcharhinidae Carcharhinus brevipinna","Carcharhinus","Carcharhinus brevipinna","brevipinna",1,-34.130484,114.878263,20200603,"12:29","South-west","No-take",42.2,"c4",-41,32,0.000706334831193089,19.9240875244141,0.0187142491340637,0.197060018777847,0.84,0.850490054811538,0,0,8,0,0,0,0,0,0,0,24,36,32
"360",360,"36","Gerreidae","Gerreidae Parequula melbournensis","Parequula","Parequula melbournensis","melbournensis",1,-34.130484,114.878263,20200603,"12:29","South-west","No-take",42.2,"c4",-41,32,0.000706334831193089,19.9240875244141,0.0187142491340637,0.197060018777847,0.84,0.850490054811538,0,0,8,0,0,0,0,0,0,0,24,36,32
"361",361,"36","Heterodontidae","Heterodontidae Heterodontus portusjacksoni","Heterodontus","Heterodontus portusjacksoni","portusjacksoni",1,-34.130484,114.878263,20200603,"12:29","South-west","No-take",42.2,"c4",-41,32,0.000706334831193089,19.9240875244141,0.0187142491340637,0.197060018777847,0.84,0.850490054811538,0,0,8,0,0,0,0,0,0,0,24,36,32
"362",362,"36","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",1,-34.130484,114.878263,20200603,"12:29","South-west","No-take",42.2,"c4",-41,32,0.000706334831193089,19.9240875244141,0.0187142491340637,0.197060018777847,0.84,0.850490054811538,0,0,8,0,0,0,0,0,0,0,24,36,32
"363",363,"36","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",50,-34.130484,114.878263,20200603,"12:29","South-west","No-take",42.2,"c4",-41,32,0.000706334831193089,19.9240875244141,0.0187142491340637,0.197060018777847,0.84,0.850490054811538,0,0,8,0,0,0,0,0,0,0,24,36,32
"364",364,"36","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",5,-34.130484,114.878263,20200603,"12:29","South-west","No-take",42.2,"c4",-41,32,0.000706334831193089,19.9240875244141,0.0187142491340637,0.197060018777847,0.84,0.850490054811538,0,0,8,0,0,0,0,0,0,0,24,36,32
"365",365,"36","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",2,-34.130484,114.878263,20200603,"12:29","South-west","No-take",42.2,"c4",-41,32,0.000706334831193089,19.9240875244141,0.0187142491340637,0.197060018777847,0.84,0.850490054811538,0,0,8,0,0,0,0,0,0,0,24,36,32
"366",366,"36","Mullidae","Mullidae Upeneichthys sp1","Upeneichthys","Upeneichthys sp1","sp1",1,-34.130484,114.878263,20200603,"12:29","South-west","No-take",42.2,"c4",-41,32,0.000706334831193089,19.9240875244141,0.0187142491340637,0.197060018777847,0.84,0.850490054811538,0,0,8,0,0,0,0,0,0,0,24,36,32
"367",367,"36","Mullidae","Mullidae Upeneichthys vlamingii","Upeneichthys","Upeneichthys vlamingii","vlamingii",2,-34.130484,114.878263,20200603,"12:29","South-west","No-take",42.2,"c4",-41,32,0.000706334831193089,19.9240875244141,0.0187142491340637,0.197060018777847,0.84,0.850490054811538,0,0,8,0,0,0,0,0,0,0,24,36,32
"368",368,"36","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",1,-34.130484,114.878263,20200603,"12:29","South-west","No-take",42.2,"c4",-41,32,0.000706334831193089,19.9240875244141,0.0187142491340637,0.197060018777847,0.84,0.850490054811538,0,0,8,0,0,0,0,0,0,0,24,36,32
"369",369,"36","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",19,-34.130484,114.878263,20200603,"12:29","South-west","No-take",42.2,"c4",-41,32,0.000706334831193089,19.9240875244141,0.0187142491340637,0.197060018777847,0.84,0.850490054811538,0,0,8,0,0,0,0,0,0,0,24,36,32
"370",370,"36","Serranidae","Serranidae Caesioperca rasor","Caesioperca","Caesioperca rasor","rasor",1,-34.130484,114.878263,20200603,"12:29","South-west","No-take",42.2,"c4",-41,32,0.000706334831193089,19.9240875244141,0.0187142491340637,0.197060018777847,0.84,0.850490054811538,0,0,8,0,0,0,0,0,0,0,24,36,32
