OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
IOCP11-2	53	IOCP11-2_L372.avi	100072	IOCP11-2_R371.avi	99240	66.71467	1	58.73667	1265.70155	517.87223	-2180.58763	2.94772	1.36495	5.16488	16.17463	2573.93754	32.41672	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IOCP11-1	0	IOCP11-1_L373.avi	3189	IOCP11-1_R374.avi	2341	2.12600		-1.00000	0.92098	28.31331	-885.17926	0.31633	0.30595	0.86459	3.57812	885.63244	2.50322								sync		
IOCP11-1	3	IOCP11-1_L373.avi	35408	IOCP11-1_R374.avi	34560	23.60533	1	16.83867	108.18838	-303.30743	-1355.17097	0.48686	0.63881	1.94897	1.44275	1392.90648	12.73755	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
IOCP11-1	14	IOCP11-1_L373.avi	79591	IOCP11-1_R374.avi	78743	53.06067	1	46.29400	-235.46128	239.77536	-1751.50698	0.71359	0.70884	3.24064	0.98777	1783.45477	11.34918	Carangidae	Pseudocaranx	spp		4	AD	Passing			
IOCP11-1	15	IOCP11-1_L373.avi	81171	IOCP11-1_R374.avi	80323	54.11400	1	47.34733	-716.71240	-246.21562	-1790.21079	1.26018	0.74254	3.12788	3.24795	1944.00449	22.73425	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
IOCP11-1	20	IOCP11-1_L373.avi	84974	IOCP11-1_R374.avi	84126	56.64933	1	49.88267	-61.04996	-269.89195	-1223.47151	0.43095	0.54956	1.60202	2.00561	1254.37287	12.09102	Serranidae	Epinephelides	armatus	37311100	1	AD	Passing			
IOCP11-1	21	IOCP11-1_L373.avi	93750	IOCP11-1_R374.avi	92902	62.50000	1	55.73333	169.87800	65.83954	-1546.40966	0.58563	0.52813	2.53978	0.35935	1557.10508	6.98952	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
FH67	0	FH67_L375.avi	2665	FH67_R376.avi	2266	1.77667		-1.00000	-15.07632	26.12603	-806.29583	0.29079	0.28054	0.72399	15.02693	806.85986	2.67914								sync		
FH67	3	FH67_L375.avi	33415	FH67_R376.avi	33016	22.27667	1	19.11200	316.15247	689.33427	-3097.47368	1.39477	2.30764	9.95905	3.55567	3188.96180	14.30517	Sphyrnidae	Sphyrna	spp		1	AD	Passing			
FH67	5	FH67_L375.avi	48126	FH67_R376.avi	47727	32.08400	1	28.91933	95.84849	-239.17562	-1876.02410	0.66419	0.80828	3.71880	1.65744	1893.63627	7.26677	Gerreidae	Parequula	melbournensis	37349001	2	AD	Passing			
FH67	6	FH67_L375.avi	75767	FH67_R376.avi	75368	50.51133	1	47.34667	-90.00024	-467.61875	-2269.90063	0.79005	1.36920	5.37196	3.34494	2319.31374	11.25942	Platycephalidae	Platycephalus	spp		1	AD	Passing			
FH67	7	FH67_L375.avi	75767	FH67_R376.avi	75368	50.51133	1	47.34667	295.07990	-375.28080	-1764.77794	0.77873	0.92919	3.27574	1.56640	1828.20923	14.66980	Platycephalidae	Platycephalus	spp		1	AD	Passing			
FH67	11	FH67_L375.avi	90295	FH67_R376.avi	89896	60.19667	1	57.03200	-598.77118	-229.67421	-1611.19098	0.99900	0.65033	2.56133	0.70047	1734.13193	21.49625	Sillaginidae	Sillago	spp		1	AD	Passing			
FH67	12	FH67_L375.avi	90295	FH67_R376.avi	89896	60.19667	1	57.03200	-121.93354	-250.53579	-1826.93993	0.65867	0.79771	3.52111	2.69158	1848.06533	8.13609	Sillaginidae	Sillago	spp		1	AD	Passing			
IO364	0	IO364_L378.avi	819	IO364_R377.avi	2154	0.54600		-1.00000	10.45843	-54.93280	-976.67250	0.34624	0.34252	1.04398	2.51132	978.27203	2.63994								sync		
IO364	2	IO364_L378.avi	24112	IO364_R377.avi	25447	16.07467	1	11.23533	282.57098	36.43580	-1248.95133	0.54425	0.42389	1.65361	4.75511	1281.03604	12.94953	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO364	3	IO364_L378.avi	24352	IO364_R377.avi	25687	16.23467	1	11.39533	-366.97095	233.99922	-1587.16160	0.77234	0.64037	2.65578	2.91967	1645.75370	15.69410	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO364	8	IO364_L378.avi	62301	IO364_R377.avi	63636	41.53400	1	36.69467	51.82909	138.07361	-1834.27230	0.63397	0.65777	3.56092	2.38854	1840.19169	5.21159	Oplegnathidae	Oplegnathus	woodwardi	37369002	1	AD	Passing			
IO364	10	IO364_L378.avi	77875	IO364_R377.avi	79210	51.91667	1	47.07733	60.06336	-240.50203	-1409.61971	0.49360	0.60678	2.11775	2.05581	1431.25000	9.34324	Serranidae	Caesioperca	sp1		1	AD	Passing			
IOCP2311	0	IOCP2311_L367.avi	5967	IOCP2311_R368.avi	5034	3.97800	1	0.01000	5.65762	-52.23997	-695.82608	0.24937	0.24640	0.52801	9.26034	697.80725	3.44805								sync		
FH72	0	FH72_L369.avi	8501	FH72_R370.avi	7952	5.66733		-1.00000	35.91833	-43.28640	-1302.35234	0.45575	0.45609	1.79467	7.58444	1303.56644	1.67529								sync		
FH72	1	FH72_L369.avi	10072	FH72_R370.avi	9523	6.71467	1	1.01867	-617.59579	-289.59736	-1679.35377	1.06162	0.76243	2.71512	0.23406	1812.60042	21.56828	Serranidae	Hypoplectrodes	nigroruber	37311037	1	AD	Passing			
FH72	2	FH72_L369.avi	14287	FH72_R370.avi	13738	9.52467	1	3.82867	-608.20497	-210.48703	-1690.64793	1.06967	0.69412	2.79092	31.36034	1809.00760	20.43919	Neosebastidae	Neosebastes	bougainvillii	37287004	1	AD	Passing			
FH72	3	FH72_L369.avi	14850	FH72_R370.avi	14301	9.90000	1	4.20400	-788.66020	-37.41709	-1937.36158	1.46586	0.66030	3.59767	3.16637	2092.06951	22.14771	Labridae	Coris	auricularis	37384088	1	F	Passing			
FH72	7	FH72_L369.avi	24506	FH72_R370.avi	23957	16.33733	1	10.64133	-671.98485	-52.15564	-1755.70022	1.19201	0.60635	3.00567	0.76557	1880.62944	20.93857	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH72	8	FH72_L369.avi	24535	FH72_R370.avi	23986	16.35667	1	10.66067	1.02699	80.66512	-1334.51455	0.46489	0.46081	1.88731	5.26882	1336.95064	4.80281	Labridae	Pseudolabrus	biserialis	37384149	1	AD	Passing			
FH72	12	FH72_L369.avi	30935	FH72_R370.avi	30386	20.62333	1	14.92733	128.48100	104.55624	-1144.14318	0.42295	0.40227	1.39494	0.40631	1156.07222	9.14521	Monacanthidae	Meuschenia	galii	37465040	1	AD	Passing			
FH72	14	FH72_L369.avi	36055	FH72_R370.avi	35506	24.03667	1	18.34067	740.48832	1181.18408	-5195.45193	4.05688	5.72888	27.13729	4.86755	5379.24154	16.17416	Sphyraenidae	Sphyraena	spp		1	AD	Passing			
FH72	15	FH72_L369.avi	37702	FH72_R370.avi	37153	25.13467	1	19.43867	-238.67247	111.04865	-963.33288	0.39867	0.33945	0.96101	0.53521	998.65239	15.89602	Serranidae	Caesioperca	sp1		1	AD	Passing			
FH72	17	FH72_L369.avi	47353	FH72_R370.avi	46804	31.56867	1	25.87267	-810.53052	124.03601	-1889.18286	1.44078	0.63809	3.38115	0.04459	2059.45540	23.70077	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
FH72	19	FH72_L369.avi	47424	FH72_R370.avi	46875	31.61600	1	25.92000	1274.94467	690.60735	-4187.37951	5.06741	2.76441	17.17102	2.61597	4431.31691	19.77347	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
FH72	30	FH72_L369.avi	89431	FH72_R370.avi	88882	59.62067	1	53.92467	473.61537	-37.19185	-1324.62007	0.72226	0.45307	1.73622	0.92156	1407.23598	19.66897	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH72	36	FH72_L369.avi	89473	FH72_R370.avi	88924	59.64867	1	53.95267	-77.22842	66.11668	-1498.68767	0.52962	0.51286	2.36124	0.07139	1502.13194	4.86267	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH72	37	FH72_L369.avi	89481	FH72_R370.avi	88932	59.65400	1	53.95800	-374.11586	245.61392	-1739.24828	0.84712	0.68746	3.12829	3.87389	1795.90464	15.20809	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
IO351	0	IO351_L378.avi	5677	IO351_R377.avi	6262	3.78467		-1.00000	-25.64004	-82.97053	-965.77753	0.34302	0.34548	1.02065	2.57452	969.67405	4.52003								sync		
IO351	3	IO351_L378.avi	9990	IO351_R377.avi	10575	6.66000	1	2.86067	-205.35900	-195.37110	-2193.34440	0.85973	0.88916	5.03455	3.19055	2211.58356	6.93065	Callanthiidae	Callanthias	australis	37311055	15	AD	Passing			
IO351	14	IO351_L378.avi	12494	IO351_R377.avi	13079	8.32933	1	4.53000	845.77190	121.37647	-2426.64868	2.01621	0.82915	5.86988	1.88767	2572.68073	19.50022	Carangidae	Pseudocaranx	spp		1	AD	Passing			
IO351	15	IO351_L378.avi	12525	IO351_R377.avi	13110	8.35000	1	4.55067	1350.81560	95.26257	-3904.66182	4.94157	1.29390	14.88369	3.63361	4132.81523	19.18339	Carangidae	Pseudocaranx	spp		1	AD	Passing			
IO351	16	IO351_L378.avi	12547	IO351_R377.avi	13132	8.36467	1	4.56533	604.69866	287.01425	-4161.54389	2.80691	1.71833	17.74943	2.55300	4215.03086	9.43484	Carangidae	Pseudocaranx	spp		1	AD	Passing			
IO351	17	IO351_L378.avi	12576	IO351_R377.avi	13161	8.38400	1	4.58467	1161.81614	-40.60082	-4369.01296	5.00088	1.50284	19.11893	1.85018	4521.03300	14.89142	Carangidae	Pseudocaranx	spp		1	AD	Passing			
IO351	19	IO351_L378.avi	12656	IO351_R377.avi	13241	8.43733	1	4.63800	474.91240	72.97932	-5957.64016	3.40746	2.01504	36.20472	12.70192	5976.98453	4.75356	Carangidae	Pseudocaranx	spp		1	AD	Passing			
IO351	22	IO351_L378.avi	48378	IO351_R377.avi	48963	32.25200	1	28.45267	428.51448	31.89091	-1939.22485	1.02475	0.65091	3.92761	2.72471	1986.26149	12.55878	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO351	23	IO351_L378.avi	48513	IO351_R377.avi	49098	32.34200	1	28.54267	-541.40450	-173.71580	-1495.66744	0.89724	0.57475	2.26888	2.32953	1600.09909	20.62468	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO351	25	IO351_L378.avi	48620	IO351_R377.avi	49205	32.41333	1	28.61400	281.73417	-21.26346	-1173.59786	0.51113	0.39988	1.45609	2.86256	1207.12808	13.50230	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO351	27	IO351_L378.avi	48743	IO351_R377.avi	49328	32.49533	1	28.69600	54.89980	-64.23834	-1935.58514	0.66800	0.67548	3.94876	3.85578	1937.42881	2.04883	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO351	28	IO351_L378.avi	48754	IO351_R377.avi	49339	32.50267	1	28.70333	-552.55260	-85.82907	-1579.39065	0.96684	0.55415	2.55405	1.88815	1675.45691	19.40666	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO351	29	IO351_L378.avi	48754	IO351_R377.avi	49339	32.50267	1	28.70333	-186.34913	-125.76841	-1637.02134	0.63204	0.60545	2.84169	3.17326	1652.38693	7.47483	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO351	30	IO351_L378.avi	48754	IO351_R377.avi	49339	32.50267	1	28.70333	-149.92550	-43.74693	-2393.25451	0.88029	0.82409	5.98500	0.46105	2398.34497	3.60579	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
FH78	0	FH78_L373.avi	3299	FH78_R374.avi	2436	2.19933		-1.00000	-61.09421	113.90375	-649.76796	0.23392	0.23675	0.46005	1.13678	662.49903	11.84563								sync		
FH78	1	FH78_L373.avi	11815	FH78_R374.avi	10952	7.87667		-1.00000	-26.45507	-101.21920	-1342.98957	0.46767	0.48484	1.93218	21.54122	1347.05835	3.80944								sync		
FH78	6	FH78_L373.avi	32773	FH78_R374.avi	31910	21.84867	1	13.96400	-114.83106	29.73646	-820.77106	0.30531	0.28381	0.73560	1.41318	829.29824	8.41649	Gerreidae	Parequula	melbournensis	37349001	1	AD	Passing			
FH78	10	FH78_L373.avi	41593	FH78_R374.avi	40730	27.72867	1	19.84400	-471.62685	-170.44398	-1398.13240	0.76416	0.53551	1.99143	1.29620	1485.34751	19.51375	Labridae	Eupetrichthys	angustipes	37384105	1	AD	Passing			
FH78	12	FH78_L373.avi	97032	FH78_R374.avi	96169	64.68800	1	56.80333	-121.15071	2.88135	-1598.99452	0.57917	0.54155	2.71419	3.21124	1603.58014	4.40124	Platycephalidae	Platycephalus	spp		1	AD	Passing			
FH78	13	FH78_L373.avi	97114	FH78_R374.avi	96251	64.74267	1	56.85800	-456.96044	-55.90861	-1722.95324	0.93923	0.59413	3.09692	3.16015	1783.39745	14.89289	Platycephalidae	Platycephalus	spp		1	AD	Passing			
FH78	15	FH78_L373.avi	98102	FH78_R374.avi	97239	65.40133	1	57.51667	90.87790	98.92505	-1205.84994	0.43317	0.42413	1.56869	4.02064	1213.30912	6.86523	Dasyatidae	Dasyatis	brevicaudata	37035001	1	AD	Passing			
IO369	0	IO369_L375.avi	13186	IO369_R376.avi	5592	8.79067		-1.00000	6.55898	-94.22198	-953.46759	0.33973	0.34517	1.00059	4.81149	958.13426	5.05867								sync		
IO369	2	IO369_L375.avi	24680	IO369_R376.avi	17086	16.45333	1	5.04600	-269.72806	-323.31105	-1755.94588	0.74322	0.84907	3.23276	6.50344	1805.72124	13.02882	Labridae	Suezichthys	bifurcatus	37384160	2	AD	Passing			
IO369	5	IO369_L375.avi	46636	IO369_R376.avi	39042	31.09067	1	19.68333	-706.20235	-268.04136	-2492.18109	1.81814	1.09459	6.29313	2.68236	2604.13796	16.65783	Serranidae	Caesioperca	lepidoptera	37311002	1	AD	Passing			
IO369	22	IO369_L375.avi	46726	IO369_R376.avi	39132	31.15067	1	19.74333	-752.39540	-82.07658	-2353.26253	1.79294	0.81587	5.58363	0.37687	2471.97895	17.77349	Callanthiidae	Callanthias	australis	37311055	52	AD	Passing			
IO369	25	IO369_L375.avi	47419	IO369_R376.avi	39825	31.61267	1	20.20533	-1203.48064	-100.51830	-3680.76925	4.21769	1.30310	13.35716	2.61589	3873.82651	18.12440	Serranidae	Caesioperca	lepidoptera	37311002	1	AD	Passing			
IO369	26	IO369_L375.avi	57215	IO369_R376.avi	49621	38.14333	1	26.73600	-27.91979	-266.28051	-1406.25410	0.48855	0.62875	2.11468	5.25256	1431.51507	10.18295	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO369	27	IO369_L375.avi	57215	IO369_R376.avi	49621	38.14333	1	26.73600	-101.12865	-207.20060	-1305.90501	0.47057	0.53537	1.82950	1.01689	1326.10218	9.47686	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO369	28	IO369_L375.avi	57215	IO369_R376.avi	49621	38.14333	1	26.73600	-114.03908	-106.25934	-1593.28431	0.57536	0.57663	2.70179	1.37364	1600.89064	5.19686	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO369	29	IO369_L375.avi	57215	IO369_R376.avi	49621	38.14333	1	26.73600	52.99295	-194.03825	-1515.72437	0.52956	0.61162	2.45425	1.73023	1529.01258	6.98208	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO369	30	IO369_L375.avi	57215	IO369_R376.avi	49621	38.14333	1	26.73600	50.45118	-97.51568	-1616.40302	0.56264	0.58104	2.78560	0.48297	1620.12758	3.36407	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO369	31	IO369_L375.avi	57215	IO369_R376.avi	49621	38.14333	1	26.73600	167.24426	-111.54669	-1452.43581	0.55258	0.53021	2.26191	1.20947	1466.28206	7.56357	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO369	32	IO369_L375.avi	57252	IO369_R376.avi	49658	38.16800	1	26.76067	-40.05047	-197.85094	-1641.70157	0.56832	0.66507	2.86406	1.85205	1654.06562	6.42276	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO369	34	IO369_L375.avi	57477	IO369_R376.avi	49883	38.31800	1	26.91067	-525.36051	267.48044	-1509.75607	0.87461	0.62545	2.28582	0.91378	1620.77539	21.60839	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO369	38	IO369_L375.avi	57765	IO369_R376.avi	50171	38.51000	1	27.10267	104.51712	8.05399	-995.62251	0.36583	0.34287	1.08843	1.80170	1001.12580	6.08590	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO369	41	IO369_L375.avi	58633	IO369_R376.avi	51039	39.08867	1	27.68133	1120.52594	241.50955	-6754.76462	7.74993	2.55674	46.38420	8.46462	6851.33201	9.77503	Carangidae	Pseudocaranx	spp		5	AD	Passing			
IO369	44	IO369_L375.avi	85327	IO369_R376.avi	77733	56.88467	1	45.47733	205.01410	-210.42715	-3459.65594	1.34914	1.45273	12.37981	4.31350	3472.10737	4.44363	Cheilodactylidae	Nemadactylus	valenciennesi	37377004	1	AD	Passing			
IO343	0	IO343_L369.avi	8726	IO343_R370.avi	9660	5.81733		-1.00000	16.61882	-49.22912	-976.20848	0.34616	0.34417	1.02471	2.33624	977.59024	1.82497								sync		
IO343	1	IO343_L369.avi	13761	IO343_R370.avi	14695	9.17400	1	0.24800	266.23631	405.08130	-3277.03331	1.37962	1.55397	10.96834	6.91191	3312.69074	9.56526	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
IO343	2	IO343_L369.avi	13802	IO343_R370.avi	14736	9.20133	1	0.27533	-681.48619	390.14037	-2565.81065	1.82907	1.19611	6.64099	0.59020	2683.28478	17.72138	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
IO343	3	IO343_L369.avi	13802	IO343_R370.avi	14736	9.20133	1	0.27533	-723.64797	417.52696	-2491.21987	1.84546	1.20426	6.22153	2.44609	2627.57903	19.24494	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
IO343	4	IO343_L369.avi	13805	IO343_R370.avi	14739	9.20333	1	0.27733	-1081.54908	498.21388	-4005.64922	4.23995	2.07906	15.91136	0.06588	4178.89832	17.16031	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
IO343	7	IO343_L369.avi	13820	IO343_R370.avi	14754	9.21333	1	0.28733	401.01831	772.87000	-3757.93158	1.90883	2.86869	14.36266	7.53089	3857.48538	14.25105	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
IO343	8	IO343_L369.avi	13821	IO343_R370.avi	14755	9.21400	1	0.28800	-845.54278	388.74257	-2297.36787	1.86560	1.04816	5.13822	3.61538	2478.70178	22.64456	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
IO343	10	IO343_L369.avi	13824	IO343_R370.avi	14758	9.21600	1	0.29000	10.68030	513.36301	-2148.75591	0.72998	1.23756	4.79165	1.33957	2209.25499	14.78286	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
IO343	11	IO343_L369.avi	13824	IO343_R370.avi	14758	9.21600	1	0.29000	263.28594	484.06380	-1870.54261	0.78541	1.04077	3.63571	9.44780	1950.01715	17.60581	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
IO343	12	IO343_L369.avi	13836	IO343_R370.avi	14770	9.22400	1	0.29800	18.91961	544.35707	-2387.04165	0.80857	1.42343	5.88898	0.44550	2448.39752	14.19675	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
IO343	14	IO343_L369.avi	13845	IO343_R370.avi	14779	9.23000	1	0.30400	-83.27038	434.31469	-5145.98647	1.75627	2.42419	26.72606	4.76773	5164.95305	6.23635	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
IO343	15	IO343_L369.avi	13887	IO343_R370.avi	14821	9.25800	1	0.33200	-670.09961	190.93468	-2776.93079	1.97317	1.00064	7.79893	0.07530	2863.01137	14.51017	Carangidae	Seriola	hippos	37337007	1	AD	Passing			
IO343	23	IO343_L369.avi	14597	IO343_R370.avi	15531	9.73133	1	0.80533	584.44803	874.05535	-4795.64119	3.12612	3.99281	23.22977	0.79901	4909.55463	13.50374	Berycidae	Centroberyx	gerrardi	37258004	39	AD	Passing			
IO343	45	IO343_L369.avi	45983	IO343_R370.avi	46917	30.65533	1	21.72933	-497.01964	173.40373	-3130.71238	1.81356	1.11161	9.95903	1.86437	3174.65862	10.06657	Cheilodactylidae	Nemadactylus	valenciennesi	37377004	1	AD	Passing			
IO343	46	IO343_L369.avi	46284	IO343_R370.avi	47218	30.85600	1	21.93000	-161.44023	14.78304	-1129.25996	0.42998	0.38685	1.35093	0.92560	1140.83721	8.39856	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO343	47	IO343_L369.avi	46395	IO343_R370.avi	47329	30.93000	1	22.00400	-177.79140	226.15354	-1510.70889	0.57831	0.59062	2.39722	1.88832	1537.85453	11.86628	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO343	48	IO343_L369.avi	46458	IO343_R370.avi	47392	30.97200	1	22.04600	-313.80857	224.39562	-2065.36811	0.92958	0.78901	4.40795	1.62019	2101.08892	11.41353	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO343	51	IO343_L369.avi	56432	IO343_R370.avi	57366	37.62133	1	28.69533	133.56884	52.74230	-1008.55423	0.37601	0.34764	1.08530	1.46128	1018.72667	8.68690	Monacanthidae	Nelusetta	ayraud	37465006	1	F	Passing			
IO343	52	IO343_L369.avi	56445	IO343_R370.avi	57379	37.63000	1	28.70400	319.88402	-72.33844	-1464.93301	0.66441	0.52186	2.22678	0.31682	1501.19531	12.39101	Monacanthidae	Nelusetta	ayraud	37465006	1	F	Passing			
IO343	56	IO343_L369.avi	63450	IO343_R370.avi	64384	42.30000	1	33.37400	35.95093	-65.06978	-1903.66748	0.65322	0.68132	3.75797	1.17897	1905.11848	1.24349	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
IO343	61	IO343_L369.avi	63689	IO343_R370.avi	64623	42.45933	1	33.53333	1034.61011	52.79798	-2559.93165	2.42601	0.84759	6.23431	5.88254	2761.60384	22.13940	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
IO343	62	IO343_L369.avi	63708	IO343_R370.avi	64642	42.47200	1	33.54600	-887.40217	37.30162	-2054.36872	1.68142	0.67789	3.97550	0.93475	2238.14764	23.47344	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
IO343	63	IO343_L369.avi	63708	IO343_R370.avi	64642	42.47200	1	33.54600	-684.07782	58.37176	-1710.51473	1.16907	0.56970	2.83526	4.83026	1843.15772	22.02242	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
IO343	66	IO343_L369.avi	64012	IO343_R370.avi	64946	42.67467	1	33.74867	-748.59239	112.50965	-1866.07919	1.36255	0.63073	3.36601	0.14419	2013.77767	22.31788	Sparidae	Chrysophrys	auratus	37353001	1	AD	Passing			
IO164	0	IO164_L367.avi	3302	IO164_R368.avi	2619	2.20133		-1.00000	-5.29528	-94.65339	-817.44361	0.29202	0.29685	0.72573	3.19384	822.92245	5.73995								sync		
IO164	18	IO164_L367.avi	34280	IO164_R368.avi	33597	22.85333	1	16.65267	-85.76565	-74.00714	-731.33296	0.26762	0.26098	0.57328	5.22524	740.05453	8.25869	Trygonorrhinidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
IO164	28	IO164_L367.avi	48525	IO164_R368.avi	47842	32.35000	1	26.14933	-383.56158	-58.50123	-1554.55828	0.76213	0.53902	2.49006	11.59857	1602.24633	13.90825	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
IO164	38	IO164_L367.avi	50564	IO164_R368.avi	49881	33.70933	1	27.50867	-187.50610	-120.79069	-842.81258	0.33046	0.30950	0.73497	0.31256	871.82680	14.36677	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
IO164	42	IO164_L367.avi	52043	IO164_R368.avi	51360	34.69533	1	28.49467	1.98041	93.33722	-797.75376	0.28629	0.28481	0.69704	5.67775	803.19787	7.55142	Dasyatidae	Dasyatis	brevicaudata	37035001	1	AD	Passing			
IO164	43	IO164_L367.avi	78068	IO164_R368.avi	77385	52.04533	1	45.84467	1076.21938	1342.74695	-5492.38155	5.86281	7.00403	30.02301	23.58877	5755.64701	18.08856	Labridae	Choerodon	rubescens	37384039	1	AD	Passing			
IO165	0	IO165_L375.avi	16191	IO165_R376.avi	15628	10.79400	1	0.42267	822.31908	252.89119	-1833.17408	1.39917	0.71144	3.24050	6.65838	2025.01600	25.32364	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO165	10	IO165_L375.avi	19318	IO165_R376.avi	18743	12.87867	1	2.50733	172.39834	299.60260	-2105.66916	0.79428	0.92853	4.67982	1.31435	2133.85227	9.84714	Serranidae	Caesioperca	sp1		63	AD	Passing			
IO165	20	IO165_L375.avi	38392	IO165_R376.avi	37829	25.59467	1	15.22333	-118.98262	298.29441	-4998.61107	1.75742	2.09092	25.61652	5.49766	5008.91696	4.23936	Monacanthidae	Acanthaluteres	vittiger	37465002	1	AD	Passing			
IO165	21	IO165_L375.avi	38392	IO165_R376.avi	37829	25.59467	1	15.22333	-347.89481	196.55528	-5131.98075	2.43913	1.87702	26.93577	6.54685	5147.51311	4.77597	Monacanthidae	Acanthaluteres	vittiger	37465002	2	AD	Passing			
IO165	24	IO165_L375.avi	57280	IO165_R376.avi	56717	38.18667	1	27.81533	27.40382	-286.07847	-1211.57196	0.42382	0.55813	1.57981	1.41318	1245.19014	12.74677	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
IO165	26	IO165_L375.avi	89689	IO165_R376.avi	89126	59.79267	1	49.42133	-191.67631	36.65870	-879.95280	0.34918	0.30269	0.82420	3.29804	901.33268	12.63060	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
IO165	27	IO165_L375.avi	89704	IO165_R376.avi	89129	59.80267	1	49.43133	5.91793	-251.85360	-1724.35237	0.59186	0.75574	3.15107	0.58784	1742.65784	7.71195	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
